date,weather,max_temperature,min_temperature,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,wind_power_num,strong_wind,wind_north,weather_heavy_rain,temperature_high,weather_weight,weather_temp_index,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index
2021-02-25,中雨-小雨,12,8,12.27,7.915,10.439,4.715,0.025,0.1407,1.39,397.428,240.82,0.00532,8804860.0,14.142877578735352,46.1777458190918,26.25908470153809,2.75678825378418,0.0,0.0,0.0,0.0,89.33649635314941,46177745.8190918,4.824550840589735,0.0,0.375,-0.9999999888063666,3.0,0,0,0,0,0.0,0.0,9.879175550817342,128.08653,2.0818999999999996,217.9309,0.0035175,97.11704999999999,0.01798561151079137,0.9776177005994046,0.1407,0.0041353072533289225
2021-02-26,中雨-小雨,8,7,12.15,7.663,10.256,4.004,0.025,0.1167,1.374,397.137,156.12,0.00461,6117320.0,9.721277236938477,31.56707572937012,44.03141403198242,4.70935583114624,0.0,0.0,0.0,0.0,90.02912282943726,44031414.03198242,4.369117577870687,0.0,0.25,-0.9999999888924832,3.0,0,0,0,0,0.0,0.0,11.773778920308484,124.61040000000001,1.8315666666666666,183.888,0.0029175,93.10545,0.018195050946142648,0.9577901872981488,0.1167,0.0063645621181262725
2021-02-27,小雨,12,9,11.24,7.723,10.481,4.169,0.025,0.1469,1.312,396.153,187.7,0.00484,7134490.0,59.72186279296875,193.8574066162109,94.77674102783205,10.328031539916992,0.0,0.0,0.0,0.0,358.6840419769287,193857406.6162109,20.392152786254883,0.0,0.375,-0.999999997212031,3.0,0,0,0,0,0.0,0.0,8.931245745405038,117.80644,1.8759666666666666,196.2428,0.0036725000000000004,86.80652,0.019054878048780487,0.9580220540840014,0.1469,0.005299417064122946
2021-02-28,阴-小雨,13,11,11.48,7.757,10.497,3.42,0.025,0.0807,1.288,402.107,119.68,0.00503,4872850.0,23.32927894592285,74.82755279541016,74.38892364501953,8.255949974060059,0.0,0.0,0.0,0.0,180.8017053604126,74827552.79541016,7.396844757927789,0.0,0.375,-0.9999999944690788,3.0,0,0,0,0,0.0,0.0,15.960346964064438,120.50556,1.5962333333333334,170.83120000000002,0.0020174999999999998,89.05036,0.01940993788819876,0.9649624924452662,0.0807,0.008286377195889956
2021-03-01,中雨-阵雨,12,3,11.97,7.729,10.361,3.046,0.0297,0.0664,1.195,392.465,70.78,0.00402,2621360.0,20.60661506652832,65.54597473144531,27.134408950805664,3.0566296577453613,0.0,0.0,0.0,0.0,116.34362840652466,65545974.73144531,6.943260563744439,0.0,0.375,-0.9999999914047722,3.0,0,1,0,0,0.0,0.0,17.99698795180723,124.02117000000001,1.4357999999999997,148.37019999999998,0.00197208,92.51613,0.024853556485355647,0.9635238894917361,0.0664,0.013931457230426303
2021-03-02,小雨-晴,12,4,11.24,7.731,10.527,4.719,0.025,0.1605,1.371,392.491,202.79,0.00396,6976100.0,146.49327087402344,357.8970947265625,300.0998840332031,41.57680892944336,0.0,0.0,0.0,0.0,846.0670585632324,357897094.7265625,35.14669842190213,0.0,0.375,-0.9999999988180606,2.0,0,1,0,0,1.0,0.0,8.542056074766355,118.32347999999999,2.0835000000000004,201.18259999999998,0.0040125000000000004,86.89644,0.01823486506199854,0.9622267115105698,0.1605,0.004907012120319938
2021-03-03,多云-小雨,11,7,11.07,7.706,10.772,3.244,0.0265,0.0791,1.44,392.777,107.2,0.00375,3856330.0,15.43995189666748,48.31329727172852,59.366188049316406,6.916393756866455,0.0,0.0,0.0,0.0,130.03583097457886,59366188.049316406,5.827754921383328,0.0,0.25,-0.999999992309812,3.0,0,0,0,0,0.7,0.0,18.20480404551201,119.24604000000001,1.5877,163.0249,0.00209615,85.30542000000001,0.01840277777777778,0.9806443043746059,0.0791,0.009242144177449167
2021-03-04,阴-多云,17,6,10.39,7.789,10.885,5.122,0.025,0.1357,1.546,405.721,165.17,0.00473,5774100.0,103.203369140625,304.8651733398437,285.6526184082031,36.28274917602539,0.0,0.0,0.0,0.0,730.0039100646973,304865173.3398437,29.842491573757595,0.0,0.375,-0.9999999986301444,2.0,0,0,0,0,0.7,0.0,11.3927781871776,113.09515,2.2679,190.12099999999998,0.0033924999999999997,80.92771,0.016170763260025874,0.9749018633923257,0.1357,0.006017933441656136
2021-03-05,阴-小雨,12,9,11.48,7.808,10.762,3.117,0.0253,0.0602,1.51,403.185,83.89,0.00369,2335180.0,12.848670959472656,39.58097839355469,50.13908004760742,6.03108549118042,0.0,0.0,0.0,0.0,108.5998148918152,50139080.04760742,4.900888284047444,0.0,0.25,-0.9999999907918812,3.0,0,0,0,0,0.0,0.0,25.083056478405318,123.54776000000001,1.5624,156.8539,0.00152306,89.63584,0.01675496688741722,0.9893232679523631,0.0602,0.011779950524207798
2021-03-06,小雨,10,5,11.31,7.747,10.602,3.64,0.025,0.0838,1.41,399.198,113.0,0.00348,3169710.0,23.358301162719727,71.46745300292969,43.00407409667969,5.25608491897583,0.0,0.0,0.0,0.0,143.08591318130493,71467453.00292969,7.356818675994873,0.0,0.375,-0.999999993011192,3.0,0,0,0,0,0.0,0.0,16.82577565632458,119.90862000000001,1.7112666666666667,167.2835,0.002095,87.61857,0.01773049645390071,0.9706950007288808,0.0838,0.008771929824561403
2021-03-07,小雨-阴,7,5,10.72,7.813,10.789,5.151,0.025,0.1586,1.486,399.985,204.39,0.00428,5310190.0,12.388988494873049,37.60215377807617,41.66752624511719,5.167656421661377,0.0,0.0,0.0,0.0,96.82632493972778,41667526.24511719,4.0555410914950905,0.0,0.375,-0.9999999896722302,2.0,0,1,0,0,0.0,0.0,9.369482976040354,115.65808,2.2652,204.09539999999998,0.003965,83.75536,0.016823687752355317,0.9740052119184247,0.1586,0.004868786211597449
2021-03-08,阴-小雨,12,8,9.95,7.823,10.853,3.835,0.025,0.0846,1.462,398.098,133.5,0.0043,3279430.0,69.7921142578125,210.9876403808593,111.2852020263672,13.970635414123535,0.0,0.0,0.0,0.0,406.0355920791626,210987640.3808593,21.89077832963732,0.0,0.375,-0.9999999975371616,2.0,0,0,0,0,0.0,0.0,17.28132387706856,107.98734999999999,1.7938666666666665,175.1763,0.002115,77.83885,0.01709986320109439,0.9617338597041862,0.0846,0.007434944237918215
2021-03-09,小雨-多云,10,6,10.26,7.734,10.65,4.018,0.154,0.1074,1.825,407.323,132.12,0.00412,4815560.0,13.992304801940918,41.81817626953125,40.99272918701172,5.230457782745361,0.0,0.0,0.0,0.0,102.03366804122923,41818176.26953125,4.065302054087321,0.0,0.375,-0.9999999901993136,2.0,0,0,0,0,0.7,0.0,16.992551210428307,109.269,1.9834666666666667,177.36509999999998,0.016539599999999998,79.35084,0.08438356164383562,0.9508642694958557,0.1074,0.00751201923076923
2021-03-10,晴-小雨,15,9,10.54,7.758,10.578,3.177,0.1167,0.0714,1.75,399.376,87.74,0.00434,2021110.0,133.87445068359375,348.4823913574219,282.87548828125,37.95951843261719,0.0,0.0,0.0,0.0,803.1918487548828,348482391.3574219,34.50254143608941,0.0,0.375,-0.9999999987549676,3.0,0,0,0,0,1.0,0.0,24.509803921568626,111.49211999999999,1.6661333333333335,157.23619999999997,0.00833238,81.76932,0.06668571428571428,0.9508358901555134,0.0714,0.01126887536623845
2021-03-11,小雨-阴,11,9,11.53,7.767,10.768,3.04,0.0944,0.0858,1.68,396.957,104.53,0.004,4941650.0,12.99948501586914,38.26253509521485,29.410972595214844,3.939455509185791,0.0,0.0,0.0,0.0,84.61244821548462,38262535.09521485,3.813675509558784,0.0,0.375,-0.9999999881814082,1.0,0,0,0,0,0.0,0.0,19.58041958041958,124.15504,1.6019333333333332,163.2292,0.00809952,89.55351,0.05619047619047619,0.9910465754768832,0.0858,0.00947597839476926
2021-03-12,阴,13,5,11.4,7.848,10.711,3.331,0.0322,0.0651,1.473,396.713,87.71,0.00381,5051620.0,11.80324363708496,34.50460433959961,115.77359771728516,15.820767402648926,0.0,0.0,0.0,0.0,177.90221309661865,115773597.71728516,11.552261564466688,0.0,0.25,-0.9999999943789344,2.0,0,1,0,0,0.0,0.0,22.62672811059908,122.1054,1.623033333333333,156.4523,0.00209622,89.4672,0.021860149355057704,0.9827708410648599,0.0651,0.011272686281140797
2021-03-13,阴-晴,15,7,11.73,7.865,10.669,2.683,0.0363,0.044,1.616,401.611,49.63,0.00406,2859920.0,129.02227783203125,340.85357666015625,226.673583984375,31.59561347961425,0.0,0.0,0.0,0.0,728.1450519561768,340853576.66015625,34.36199590894911,0.0,0.375,-0.9999999986266472,2.0,0,0,0,0,1.0,0.0,36.727272727272734,125.14737000000001,1.4476666666666667,142.6948,0.0015971999999999998,92.25645,0.022462871287128712,0.9865823531260794,0.044,0.01975113569030219
2021-03-14,多云,17,11,12.44,7.934,10.86,2.71,0.0274,0.047,1.672,403.002,50.49,0.00302,2345980.0,125.40929412841795,335.65008544921875,298.52154541015625,45.158939361572266,0.0,0.0,0.0,0.0,804.7398643493652,335650085.44921875,32.276794009738495,0.0,0.375,-0.9999999987573625,3.0,0,0,0,0,0.7,0.0,35.57446808510638,135.0984,1.4763333333333335,143.4768,0.0012878,98.69896,0.01638755980861244,1.021082266285972,0.047,0.019421246844047387
2021-03-15,小雨-中雨,19,11,13.33,7.925,10.578,3.101,0.025,0.0751,1.696,413.493,87.64,0.00483,4885260.0,122.31160736083984,332.8181457519531,51.29447555541992,7.527188777923584,0.0,0.0,0.0,0.0,513.9514174461365,332818145.7519531,36.14343966378106,0.0,0.25,-0.9999999980542909,2.0,0,0,0,0,0.0,0.0,22.5832223701731,141.00474,1.6240333333333332,161.4814,0.0018775,105.64025,0.014740566037735851,1.0152153266413897,0.0751,0.01128158844765343
2021-03-16,阴-小雨,13,8,14.28,7.888,10.069,2.807,0.025,0.0481,1.515,401.381,45.57,0.00503,4622280.0,43.3813591003418,123.56065368652344,73.71990966796875,11.049872398376465,0.0,0.0,0.0,0.0,251.71179485321045,123560653.68652344,12.50119792090522,0.0,0.375,-0.9999999960272024,3.0,0,0,0,0,0.0,0.0,31.496881496881496,143.78532,1.4566999999999999,141.00869999999998,0.0012025,112.64063999999999,0.016501650165016504,0.9874379954889985,0.0481,0.021473051320592657
2021-03-17,小雨-阴,10,9,13.61,7.892,10.211,3.17,0.025,0.0818,1.664,399.889,106.37,0.00494,8134550.0,47.54584884643555,134.6008758544922,62.97210693359375,9.622291564941406,0.0,0.0,0.0,0.0,254.7411231994629,134600875.8544922,13.886509365505642,0.0,0.375,-0.999999996074446,3.0,0,0,0,0,0.0,0.0,20.34229828850856,138.97171,1.6386,164.88230000000001,0.002045,107.41012,0.015024038461538464,0.986281637984955,0.0818,0.009313588525658936
2021-03-18,阴-小雨,13,11,12.94,7.822,10.044,3.467,0.0337,0.0735,1.591,398.414,94.04,0.00429,5207030.0,61.17970657348633,172.28683471679688,165.1259765625,25.668132781982425,0.0,0.0,0.0,0.0,424.2606506347656,172286834.71679688,16.29096688164605,0.0,0.375,-0.9999999976429584,2.0,0,0,0,0,0.0,0.0,21.646258503401363,129.96936,1.7105,159.48680000000002,0.00247695,101.21668,0.021181646763042114,0.9553630751625516,0.0735,0.01052188552188552
2021-03-19,小雨,12,9,13.17,7.906,10.25,2.95,0.025,0.0619,1.689,408.683,81.85,0.00468,6510470.0,25.351364135742188,70.77696228027344,51.74287033081055,8.226374626159668,0.0,0.0,0.0,0.0,156.09757137298584,70776962.28027344,6.95006529490153,0.0,0.375,-0.9999999935937504,2.0,0,0,0,0,0.0,0.0,27.285945072697903,134.9925,1.5669666666666668,157.7167,0.0015475,104.12201999999999,0.014801657785671996,0.9801322976199476,0.0619,0.012070006035003019
2021-03-20,小雨-阴,10,8,13.03,7.861,10.091,3.298,0.025,0.0577,1.703,404.052,75.27,0.00415,5551580.0,17.445772171020508,48.41326141357422,31.351821899414062,5.076586246490479,0.0,0.0,0.0,0.0,102.28744173049928,48413261.41357422,4.815186129675971,0.0,0.375,-0.999999990223629,2.0,0,1,0,0,0.0,0.0,29.51473136915078,131.48573,1.6862333333333333,153.68189999999998,0.0014425000000000002,102.42882999999999,0.014679976512037582,0.9618264768714127,0.0577,0.01311131506490101
2021-03-21,多云,14,3,12.44,7.871,10.201,3.082,0.025,0.0568,1.454,391.6,64.28,0.00348,3464400.0,45.35660934448242,125.49768829345705,220.171127319336,36.001312255859375,0.0,0.0,0.0,0.0,427.0267372131348,220171127.319336,20.46331278483073,0.0,0.25,-0.9999999976582262,3.0,0,1,0,0,0.7,0.0,25.598591549295772,126.90044,1.5309333333333333,145.5533,0.0014200000000000003,97.91524,0.017193947730398902,0.9591215652286558,0.0568,0.015318627450980392
2021-03-22,晴,16,7,12.21,7.844,10.312,3.07,0.025,0.0736,1.57,413.142,84.42,0.00345,3685760.0,147.02037048339844,359.8780212402344,333.1957397460937,65.9793701171875,0.0,0.0,0.0,0.0,906.073501586914,359878021.2402344,32.65540568033854,0.0,0.375,-0.9999999988963368,2.0,0,1,0,0,1.0,0.0,21.331521739130437,125.90952,1.5712,160.06380000000001,0.00184,95.77524000000001,0.01592356687898089,0.9643717820761085,0.0736,0.011706860220088973
2021-03-23,阴-多云,18,9,9.0,4.632,11.587,6.431,0.1355,0.0395,3.471,,1.52,5e-05,,170.0731964111328,385.7906799316406,310.02655029296875,55.998268127441406,0.0,0.0,0.0,0.0,921.8886947631836,385790679.9316406,36.64360131157769,0.0,0.375,-0.9999999989152704,1.0,0,0,0,0,0.7,0.0,87.87341772151899,104.283,3.313833333333333,,0.00535225,41.687999999999995,0.0390377412849323,1.0031518939004667,0.0395,0.3968253968253968
2021-03-24,阴-晴,19,9,13.36,7.557,10.462,3.535,0.0254,0.0571,1.768,432.402,54.01,0.00421,2801570.0,149.314697265625,363.64544677734375,285.6725769042969,49.97907257080078,0.0,0.0,0.0,0.0,848.6117935180664,363645446.77734375,34.851819356282554,0.0,0.375,-0.9999999988216048,1.0,0,0,0,0,1.0,0.0,30.96322241681261,139.77231999999998,1.7867,153.5917,0.0014503399999999998,100.96152000000001,0.014366515837104072,1.0047722672449737,0.0571,0.018178512997636793
2021-03-25,晴,22,10,14.57,7.678,10.526,2.995,0.025,0.0438,1.548,418.174,29.85,0.00526,2427900.0,158.10630798339844,373.1939086914063,313.46368408203125,58.55238342285156,0.0,0.0,0.0,0.0,903.3162841796876,373193908.6914063,34.96016947428385,0.0,0.375,-0.999999998892968,2.0,0,0,0,0,1.0,0.0,35.34246575342466,153.36382,1.5289333333333335,139.69559999999998,0.001095,111.86846,0.016149870801033594,1.0389985782487543,0.0438,0.03241491085899514
2021-03-26,多云-小雨,23,15,15.23,8.044,11.051,2.941,0.025,0.0459,1.535,427.133,32.29,0.0058,2927840.0,167.5376434326172,385.3287658691406,338.2050476074219,69.62815856933594,0.0,0.0,0.0,0.0,960.6996154785156,385328765.8691406,35.07784525553385,0.0,0.375,-0.999999998959092,3.0,0,0,0,0,0.7,0.0,33.442265795206964,168.30673000000002,1.5072999999999999,143.46909999999997,0.0011475,122.51012000000001,0.016286644951140065,1.1069666476247773,0.0459,0.030039050765995796
2021-03-27,阴,19,11,16.24,8.007,10.066,3.274,0.025,0.088,1.604,429.983,97.3,0.00886,6767140.0,32.373023986816406,86.608642578125,78.12114715576172,14.121214866638184,0.0,0.0,0.0,0.0,211.2240285873413,86608642.578125,8.054158634609646,0.0,0.375,-0.9999999952656902,2.0,0,0,0,0,0.0,0.0,18.22727272727273,163.47184,1.6553333333333333,170.317,0.0022,130.03367999999998,0.015586034912718205,1.0308834229851311,0.088,0.01017293997965412
2021-03-28,阴-晴,24,13,16.59,7.947,9.578,2.947,0.025,0.0531,1.509,426.121,39.77,0.00761,3899710.0,156.61766052246094,371.7869262695313,325.8273010253906,65.08970642089844,0.0,0.0,0.0,0.0,919.3215942382812,371786926.2695313,34.07746887207031,0.0,0.375,-0.9999999989122412,2.0,0,0,0,0,1.0,0.0,28.418079096045194,158.89901999999998,1.5030333333333334,146.1284,0.0013275000000000001,131.84073,0.016567263088137843,0.9883724141022112,0.0531,0.02452783909737552
2021-03-29,多云-阴,25,15,17.79,8.28,10.629,3.011,0.025,0.0437,1.439,424.749,22.88,0.00909,3119300.0,149.52120971679688,367.0875549316406,329.4539489746094,66.08067321777344,0.0,0.0,0.0,0.0,912.1433868408204,367087554.9316406,33.44520907931857,0.0,0.375,-0.9999999989036812,1.0,0,0,0,0,0.7,0.0,32.92906178489702,189.08990999999997,1.4979000000000002,139.0607,0.0010925000000000002,147.3012,0.017373175816539264,1.1253187990470699,0.0437,0.04187604690117253
2021-03-30,扬沙-中雨,19,13,19.25,7.998,9.757,2.942,0.0394,0.073,2.272,437.423,55.49,0.00896,4966400.0,89.08342742919922,235.519760131836,255.9676971435547,48.11614227294922,0.0,0.0,0.0,0.0,628.6870269775391,255967697.1435547,23.09461720784505,0.0,0.375,-0.9999999984093836,3.0,0,0,0,0,0.0,0.0,31.123287671232877,187.82225,1.7623333333333333,155.8223,0.0028761999999999998,153.9615,0.01734154929577465,1.0649837106893718,0.073,0.017702248185519562
2021-03-31,小雨-阵雨,15,14,18.29,7.905,9.052,4.592,0.1724,0.1332,3.463,552.884,93.47,0.0109,7628560.0,61.2522087097168,161.18675231933594,104.88246154785156,20.003650665283203,0.0,0.0,0.0,0.0,347.3250732421875,161186752.31933594,15.687011294894749,0.0,0.375,-0.9999999971208527,3.0,0,0,0,0,0.0,0.0,25.998498498498495,165.56107999999998,2.7294,205.6247,0.02296368,144.58245,0.0497834247762056,0.9685010048276388,0.1332,0.010585371017254154
2021-04-01,小雨,15,14,17.47,7.796,8.669,3.922,0.0813,0.1155,2.916,485.841,110.67,0.00654,5299830.0,21.733970642089844,56.81193542480469,43.7513313293457,8.467703819274902,0.0,0.0,0.0,0.0,130.76494121551514,56811935.42480469,5.371581289503309,0.0,0.375,-0.9999999923526904,2.0,0,0,0,0,0.0,0.0,25.246753246753244,151.44743,2.317833333333333,192.35909999999998,0.00939015,136.19612,0.02788065843621399,0.9116015743129762,0.1155,0.008954956568460643
2021-04-02,阴-多云,18,14,17.22,7.74,8.565,3.155,0.0971,0.0675,2.618,461.952,46.27,0.00499,3559460.0,67.9471664428711,177.3793487548828,127.51558685302734,24.924501419067383,0.0,0.0,0.0,0.0,397.76660346984863,177379348.7548828,16.93942748175727,0.0,0.375,-0.9999999974859628,2.0,0,1,0,0,0.7,0.0,38.78518518518518,147.4893,1.9468333333333332,159.4156,0.006554250000000001,133.2828,0.03708938120702827,0.8958793662202704,0.0675,0.02115506663845991
2021-04-03,小雨-多云,16,10,17.36,7.774,8.744,2.64,0.0945,0.0456,2.421,438.048,21.62,0.00355,1191030.0,35.20199203491211,91.33243560791016,92.15594482421876,18.2589168548584,0.0,0.0,0.0,0.0,236.9492893218994,92155944.82421876,8.210780885484484,0.0,0.375,-0.9999999957796876,3.0,0,1,0,0,0.7,0.0,53.09210526315789,151.79584,1.7022000000000002,142.3946,0.0043092,134.95664,0.03903345724907063,0.9173379178322071,0.0456,0.044208664898320066
2021-04-04,晴,18,6,16.43,7.855,9.09,3.163,0.0639,0.0788,1.665,425.984,78.45,0.00407,3889260.0,194.5012969970703,411.6844787597656,350.9382019042969,82.08483123779297,0.0,0.0,0.0,0.0,1039.2088088989258,411684478.7597656,36.62218305799696,0.0,0.375,-0.9999999990377294,3.0,0,1,0,0,1.0,0.0,21.129441624365484,149.3487,1.6356,161.5317,0.005035319999999999,129.05765,0.038378378378378375,0.9347743208315001,0.0788,0.012586532410320955
2021-04-05,多云-阴,18,10,15.92,7.944,9.466,3.477,0.025,0.0855,1.785,426.563,94.75,0.00463,7177610.0,162.66481018066406,379.91204833984375,341.5782165527344,76.39124298095703,0.0,0.0,0.0,0.0,960.5463180541992,379912048.33984375,33.72453392876519,0.0,0.375,-0.9999999989589258,2.0,0,0,0,0,0.7,0.0,20.877192982456137,150.69871999999998,1.7825,168.25209999999998,0.0021375,126.46848,0.014005602240896359,0.9626982340348587,0.0855,0.010443864229765013
2021-04-06,多云,20,11,16.18,8.006,9.706,3.148,0.0323,0.0583,1.648,401.624,58.03,0.00529,2963220.0,105.78937530517578,270.7665710449219,254.9928131103516,52.08522033691406,0.0,0.0,0.0,0.0,683.6339797973633,270766571.0449219,24.297927856445312,0.0,0.375,-0.999999998537229,2.0,0,0,0,0,0.7,0.0,28.267581475128644,157.04308,1.6181,146.101,0.00188309,129.53708,0.0195995145631068,0.9927189415907441,0.0583,0.01694053870913095
2021-04-07,阴-小雨,16,11,16.52,8.075,9.811,4.017,0.025,0.078,2.195,392.34,83.39,0.00683,4550950.0,74.54310607910156,190.09243774414065,78.10670471191406,16.199363708496094,0.0,0.0,0.0,0.0,358.94161224365234,190092437.74414065,19.32145267062717,0.0,0.375,-0.9999999972140317,2.0,0,0,0,0,0.0,0.0,28.14102564102564,162.07772,2.0966666666666667,153.48049999999998,0.0019500000000000001,133.39899999999997,0.011389521640091117,1.0108857383940433,0.078,0.011849745230477545
2021-04-08,阴-晴,19,7,15.71,8.036,9.647,3.347,0.025,0.0883,2.617,371.351,102.25,0.00804,5279670.0,161.76649475097656,377.01263427734375,285.7471923828125,60.03761291503906,0.0,0.0,0.0,0.0,884.5639343261719,377012634.27734375,35.21944681803385,0.0,0.375,-0.9999999988694994,2.0,0,0,0,0,1.0,0.0,29.637599093997732,151.55437,2.0174333333333334,154.7161,0.0022075000000000003,126.24556,0.009552923194497517,0.9766045335561985,0.0883,0.009685230024213076
2021-04-09,晴,20,8,15.9,8.086,9.787,3.287,0.025,0.0614,2.333,368.343,76.56,0.00755,4049430.0,186.1482391357422,401.9018859863281,367.7544860839844,95.83246612548828,0.0,0.0,0.0,0.0,1051.637077331543,401901885.9863281,34.007713317871094,0.0,0.375,-0.9999999990491016,2.0,0,0,0,0,1.0,0.0,37.99674267100977,155.6133,1.8938,143.55270000000002,0.0015350000000000001,128.56740000000002,0.010715816545220745,0.9949090386111581,0.0614,0.012893243940175348
2021-04-10,多云-小雨,20,13,16.17,8.113,9.767,3.308,0.025,0.073,2.489,365.311,86.36,0.00687,4509370.0,150.89349365234375,357.28302001953125,333.9974975585937,75.7207260131836,0.0,0.0,0.0,0.0,917.8947372436523,357283020.01953125,31.284699334038628,0.0,0.375,-0.9999999989105504,3.0,0,0,0,0,0.7,0.0,34.0958904109589,157.93239,1.9566666666666663,146.57119999999998,0.001825,131.18721,0.010044194455604661,0.998740624346858,0.073,0.011446886446886446
2021-04-11,小雨,17,15,,,,,,,,,,,,24.16354179382324,60.30763244628906,51.92221450805664,11.22691535949707,0.0,0.0,0.0,0.0,147.62030410766602,60307632.44628906,5.453413009643555,0.0,0.375,-0.9999999932258642,3.0,0,0,0,0,0.0,0.0,,,,,,,,,,
2021-04-12,小雨-晴,16,14,16.75,7.942,9.119,3.749,0.025,0.0678,2.504,367.363,76.65,0.00864,8985220.0,21.1773624420166,52.63249206542969,38.37211608886719,8.37863540649414,0.0,0.0,0.0,0.0,120.56060600280762,52632492.06542969,4.917095184326172,0.0,0.375,-0.9999999917054166,2.0,0,0,0,0,1.0,0.0,36.932153392330385,152.74325,2.1069333333333335,143.25150000000002,0.0016950000000000001,133.0285,0.009984025559105433,0.9442600662497322,0.0678,0.0128783000643915
2021-04-13,多云,21,11,16.68,7.913,9.043,2.95,0.025,0.0434,1.9,369.082,46.38,0.00514,2586870.0,135.27719116210938,330.122314453125,260.9468688964844,57.31047439575195,0.0,0.0,0.0,0.0,783.6568489074707,330122314.453125,30.31242667304145,0.0,0.375,-0.9999999987239312,3.0,0,0,0,0,0.7,0.0,43.77880184331797,150.83723999999998,1.6311333333333333,131.6505,0.001085,131.98884,0.013157894736842106,0.9349789078511432,0.0434,0.021105951878429716
